568.0000	620.0000
409.5000	511.5000
541.5000	375.5000
679.5000	503.5000
727.5000	323.5000
875.5000	417.5000
839.5000	601.5000
1039.5000	575.5000
963.5000	731.5000
1033.5000	903.5000
919.5000	1039.5000
801.5000	875.5000
707.5000	725.5000
621.5000	887.5000
753.5000	1067.5000
591.5000	1067.5000
463.5000	991.5000
357.5000	881.5000
315.5000	687.5000
481.5000	747.5000
